AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
82,Attur,Salem,SC,2.0,SELLAMMAL. V.M.,Bahujan Samaj Party,BSP,Solo,Elephant
82,Attur,Salem,SC,3.0,MONISHA CHINNADURAI.,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
82,Attur,Salem,SC,4.0,JAYASANKARAN. A.P.,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
82,Attur,Salem,SC,5.0,SELVABHARATHI. R.,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
82,Attur,Salem,SC,6.0,PALANIYAMMAL. S.,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
82,Attur,Salem,SC,7.0,RAMESH. G.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
82,Attur,Salem,SC,8.0,SELVAKANNAN. L.,Independent,IND,Independent,Coat
82,Attur,Salem,SC,9.0,POOMALAI. C.,Independent,IND,Independent,Pressure cooker
82,Attur,Salem,SC,10.0,MANIKANDAN. M.,Independent,IND,Independent,Chess board
82,Attur,Salem,SC,11.0,MANIMARAN. A.,Independent,IND,Independent,Ring
82,Attur,Salem,SC,12.0,MANICKAM. K.,Independent,IND,Independent,Air conditioner
82,Attur,Salem,SC,13.0,RAJESHKANNAN. K.,Independent,IND,Independent,Sitar
82,Attur,Salem,SC,14.0,VARATHARAJ. G.,Independent,IND,Independent,Gas cylinder
82,Attur,Salem,SC,15.0,JAGAN. T.,Independent,IND,Independent,Bat
83,Yercaud,Salem,ST,1.0,P.USHARANI,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
83,Yercaud,Salem,ST,2.0,K.PALANISAMY,Bahujan Samaj Party,BSP,Solo,Elephant
83,Yercaud,Salem,ST,3.0,PALANISAMY.M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
83,Yercaud,Salem,ST,4.0,T.M.REVATHI,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
83,Yercaud,Salem,ST,5.0,C.GOPI,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)L,-,Flag with three stars
83,Yercaud,Salem,ST,6.0,J.LAKSHMI JANARTHANAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
83,Yercaud,Salem,ST,7.0,T.VENGATESHSAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
83,Yercaud,Salem,ST,8.0,N.KARTHIK,Independent,IND,Independent,Flute
83,Yercaud,Salem,ST,9.0,A.KALIYAPPAN,Independent,IND,Independent,Tray
83,Yercaud,Salem,ST,10.0,THANGADURAI.N,Independent,IND,Independent,Wallet
83,Yercaud,Salem,ST,11.0,K.PAZHANIVEL,Independent,IND,Independent,Belt
83,Yercaud,Salem,ST,12.0,N.VIJAYAKUMAR,Independent,IND,Independent,Cake
83,Yercaud,Salem,ST,13.0,S.VENKATESAN,Independent,IND,Independent,Diamond
84,Omalur,Salem,GEN,1.0,ELANGOVAN. A.R,Desiya Murpokku Dravida Kazhagam,DMDK,INDIA/SPA,Nagara
84,Omalur,Salem,GEN,2.0,SIVASAKTHI. M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
84,Omalur,Salem,GEN,3.0,MANI. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
84,Omalur,Salem,GEN,4.0,ADHIYAMAAN. R.V,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
84,Omalur,Salem,GEN,5.0,KRISHMOORTHY. D,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
84,Omalur,Salem,GEN,6.0,SURESHKUMAR. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
84,Omalur,Salem,GEN,7.0,ARULPRAKASH. T,Independent,IND,Independent,Bucket
84,Omalur,Salem,GEN,8.0,GOBINATHAN. R,Independent,IND,Independent,Tea filter
84,Omalur,Salem,GEN,9.0,SANTHALINGAM. C,Independent,IND,Independent,Colour tray & brush
84,Omalur,Salem,GEN,10.0,PERUMAL. S,Independent,IND,Independent,Ship
84,Omalur,Salem,GEN,11.0,MANI. V,Independent,IND,Independent,Coconut farm
84,Omalur,Salem,GEN,12.0,MANOKARAN. A,Independent,IND,Independent,Electric pole
84,Omalur,Salem,GEN,13.0,MAYAKKANNAN. R,Independent,IND,Independent,Truck
84,Omalur,Salem,GEN,14.0,MOHANRAJ. P.M,Independent,IND,Independent,Bat
84,Omalur,Salem,GEN,15.0,JEGANATHAN. A,Independent,IND,Independent,Battery Torch
85,Mettur,Salem,GEN,1.0,MIDHUN CHAKRAVARTHY.M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
85,Mettur,Salem,GEN,2.0,VIDHYA VEERAPPAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
85,Mettur,Salem,GEN,3.0,VENKATACHALAM.G,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
85,Mettur,Salem,GEN,4.0,SELVAM.K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
85,Mettur,Salem,GEN,5.0,PERIYAPONNU.O,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
85,Mettur,Salem,GEN,6.0,VELU.A,Vada Tamil Nadu Munnetra Katchi,VTMK,-,Bat
85,Mettur,Salem,GEN,7.0,KANNAN.M,Independent,IND,Independent,Tiller
85,Mettur,Salem,GEN,8.0,KANNAN.R,Independent,IND,Independent,Flute
85,Mettur,Salem,GEN,9.0,KRISHNAMOORTHY.P,Independent,IND,Independent,Peas
85,Mettur,Salem,GEN,10.0,SARAVANAKUMAR.M,Independent,IND,Independent,Diamond
85,Mettur,Salem,GEN,11.0,CHITHAMBARAM.A,Independent,IND,Independent,Throwing a javelin
85,Mettur,Salem,GEN,12.0,DURAIRAJ.V,Independent,IND,Independent,Gas cylinder
85,Mettur,Salem,GEN,13.0,DR.K.PADMARAJAN,Independent,IND,Independent,Tyres
85,Mettur,Salem,GEN,14.0,PRABAKARAN.S,Independent,IND,Independent,Coconut farm
85,Mettur,Salem,GEN,15.0,MURUGAN.P,Independent,IND,Independent,Bricks
85,Mettur,Salem,GEN,16.0,RAMKUMAR.D.M,Independent,IND,Independent,Laptop
85,Mettur,Salem,GEN,17.0,VENKATASALAM.G,Independent,IND,Independent,Electric pole
85,Mettur,Salem,GEN,18.0,JAGANATHAN.A,Independent,IND,Independent,Bucket
86,Edappadi,Salem,GEN,1.0,KASI. C,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
86,Edappadi,Salem,GEN,2.0,EDAPPADI PALANISWAMI. K,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
86,Edappadi,Salem,GEN,3.0,PRIYADHARSHINI. A,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
86,Edappadi,Salem,GEN,4.0,GOVINDARAJ.V,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
86,Edappadi,Salem,GEN,5.0,SURESH. L,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
86,Edappadi,Salem,GEN,6.0,ELUMALAI. P,Independent,IND,Independent,Gas cylinder
86,Edappadi,Salem,GEN,7.0,IYYAPPAN PERUMAL. P,Independent,IND,Independent,Tea filter
86,Edappadi,Salem,GEN,8.0,KUMARESAN. M,Independent,IND,Independent,Ring
