AC_No,AC_Name,District,Reserved,Sl_No,Candidate_Name,Party_Full,Party_Short,Alliance,Symbol
77,Ulundurpettai,Kallakurichi,GEN,13,MANIKANDAN P,Independent,IND,Independent,Ship
77,Ulundurpettai,Kallakurichi,GEN,14,RAMAKRISHNAN R,Independent,IND,Independent,Gas cylinder
78,Rishivandiyam,Kallakurichi,GEN,1,KARTHIKEYAN K,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
78,Rishivandiyam,Kallakurichi,GEN,2,BALAKRISHNAN A,Bahujan Samaj Party,BSP,Solo,Elephant
78,Rishivandiyam,Kallakurichi,GEN,3,RADHIKA P,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
78,Rishivandiyam,Kallakurichi,GEN,4,ASHOK KUMAR G,Tamilaga Vetri Kazhagam,TVK,Solo,Whistle
78,Rishivandiyam,Kallakurichi,GEN,5,ARUMUGAM G,Parivartan Rajini Party,PRP,-,Bat
78,Rishivandiyam,Kallakurichi,GEN,6,SANKAR R,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
78,Rishivandiyam,Kallakurichi,GEN,7,SEVVANTHAGI K,Amma Makkal Katchi,AMK,-,Letter box
78,Rishivandiyam,Kallakurichi,GEN,8,CHEZHIYAN P,Pattali Makkal Katchi,PMK,NDA,Mango
78,Rishivandiyam,Kallakurichi,GEN,9,RANGANATHAN N,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
78,Rishivandiyam,Kallakurichi,GEN,10,VENKATRAMAN J,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
78,Rishivandiyam,Kallakurichi,GEN,11,ANBU D,Independent,IND,Independent,Grapes
78,Rishivandiyam,Kallakurichi,GEN,12,ANBUMURUGAN S,Independent,IND,Independent,Water melon
78,Rishivandiyam,Kallakurichi,GEN,13,KARTHIKEYAN A,Independent,IND,Independent,Calculator
78,Rishivandiyam,Kallakurichi,GEN,14,KARTHIKEYAN V,Independent,IND,Independent,Cauliflower
78,Rishivandiyam,Kallakurichi,GEN,15,GOWTHAM C,Independent,IND,Independent,Water tank
78,Rishivandiyam,Kallakurichi,GEN,16,SENTHILKUMAR V N,Independent,IND,Independent,Ship
78,Rishivandiyam,Kallakurichi,GEN,17,SELVARAJ P,Independent,IND,Independent,Gas cylinder
78,Rishivandiyam,Kallakurichi,GEN,18,SEZHIYAN K,Independent,IND,Independent,Balloon
78,Rishivandiyam,Kallakurichi,GEN,19,NARAYANAN L,Independent,IND,Independent,Box
78,Rishivandiyam,Kallakurichi,GEN,20,MANIKANDAN C,Independent,IND,Independent,Scissors
78,Rishivandiyam,Kallakurichi,GEN,21,MARIKKANNU A,Independent,IND,Independent,Pan
78,Rishivandiyam,Kallakurichi,GEN,22,RAJA K,Independent,IND,Independent,Bricks
78,Rishivandiyam,Kallakurichi,GEN,23,RAJA S,Independent,IND,Independent,Belt
78,Rishivandiyam,Kallakurichi,GEN,24,VINOTH S,Independent,IND,Independent,Frock
78,Rishivandiyam,Kallakurichi,GEN,25,VIJAYAKUMAR G,Independent,IND,Independent,Bread
79,Sankarapuram,Kallakurichi,GEN,1,UDHAYASURIYAN T,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
79,Sankarapuram,Kallakurichi,GEN,2,SUDHA M,Bahujan Samaj Party,BSP,Solo,Elephant
79,Sankarapuram,Kallakurichi,GEN,3,RAMESH K,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
79,Sankarapuram,Kallakurichi,GEN,4,RAKESH R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
79,Sankarapuram,Kallakurichi,GEN,5,RAMACHANDIRAN M,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
79,Sankarapuram,Kallakurichi,GEN,6,GANGASEKAR A,MAKKAL SAKTHI KATCHI,MSK,-,Mike
79,Sankarapuram,Kallakurichi,GEN,7,SANNIYASI N,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,VTVTK,-,Pestle and mortar
79,Sankarapuram,Kallakurichi,GEN,8,NADARAJAN K,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
79,Sankarapuram,Kallakurichi,GEN,9,JAGADESAN A,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
79,Sankarapuram,Kallakurichi,GEN,10,ANBAZHAGAN S,Independent,IND,Independent,Grapes
79,Sankarapuram,Kallakurichi,GEN,11,KAVIKUIL V,Independent,IND,Independent,Ship
79,Sankarapuram,Kallakurichi,GEN,12,SAMIKKANNU M,Independent,IND,Independent,Gas Stove
79,Sankarapuram,Kallakurichi,GEN,13,DURAI EZHILAN P,Independent,IND,Independent,Electric pole
79,Sankarapuram,Kallakurichi,GEN,14,PACHAIYAPPAN K,Independent,IND,Independent,Peas
79,Sankarapuram,Kallakurichi,GEN,15,MANI G,Independent,IND,Independent,Ring
79,Sankarapuram,Kallakurichi,GEN,16,MANIKANDAN P,Independent,IND,Independent,Gift pack
79,Sankarapuram,Kallakurichi,GEN,17,MAYILAMPARAI MARIA A,Independent,IND,Independent,Pan
79,Sankarapuram,Kallakurichi,GEN,18,DR.MURUGU K,Independent,IND,Independent,Gas cylinder
79,Sankarapuram,Kallakurichi,GEN,19,VIGNESH R,Independent,IND,Independent,Box
79,Sankarapuram,Kallakurichi,GEN,20,VIJAY J,Independent,IND,Independent,Pen nib with seven rays
79,Sankarapuram,Kallakurichi,GEN,21,JAYAPRAKASH K,Independent,IND,Independent,Truck
79,Sankarapuram,Kallakurichi,GEN,22,HARUN RASHEETH J,Independent,IND,Independent,Bat
80,Kallakurichi,Kallakurichi,SC,1,NAGAMMAL R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
80,Kallakurichi,Kallakurichi,SC,2,MALATHI K,Viduthalai Chiruthaigal Katchi,VCK,INDIA/SPA,Pot
80,Kallakurichi,Kallakurichi,SC,3,RAJEEVGANDHI S,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
80,Kallakurichi,Kallakurichi,SC,4,ARUL VIGNESH,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
80,Kallakurichi,Kallakurichi,SC,5,SELVARAJ M,Independent,IND,Independent,Cot
80,Kallakurichi,Kallakurichi,SC,6,PRABU C,Independent,IND,Independent,Well
80,Kallakurichi,Kallakurichi,SC,7,MALATHI K,Independent,IND,Independent,Bucket
80,Kallakurichi,Kallakurichi,SC,8,RAJIVGANDHI S,Independent,IND,Independent,Funnel
80,Kallakurichi,Kallakurichi,SC,9,RAJIVGANDHI P,Independent,IND,Independent,Balloon
80,Kallakurichi,Kallakurichi,SC,10,VASANTHAKUMAR S,Independent,IND,Independent,Ship
80,Kallakurichi,Kallakurichi,SC,11,VIGNESH G,Independent,IND,Independent,CCTV Camera
81,Gangavalli,Salem,SC,1,ABIRAMI. A,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
81,Gangavalli,Salem,SC,2,CHINNADURAI. K,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
81,Gangavalli,Salem,SC,3,NALLATHAMBI. A,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
81,Gangavalli,Salem,SC,4,BALAKRISHNAN. P,Bahujan Samaj Party,BSP,Solo,Elephant
81,Gangavalli,Salem,SC,5,ANBAZHAGAN. S,Anna Makkal Katchi,AMK,-,Letter box
81,Gangavalli,Salem,SC,6,KAVIARASAN. T.T,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
81,Gangavalli,Salem,SC,7,SUJATHA. V,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
81,Gangavalli,Salem,SC,8,MARIMUTHU. S,Puthiya Tamilagam,PT,-,Gas cylinder
81,Gangavalli,Salem,SC,9,KANNAN. S,Independent,IND,Independent,Sitar
81,Gangavalli,Salem,SC,10,GUNAPRAKASH. D,Independent,IND,Independent,Box
81,Gangavalli,Salem,SC,11,TAMILARASAN. T,Independent,IND,Independent,Brush
81,Gangavalli,Salem,SC,12,DHANAPAL. S,Independent,IND,Independent,Balloon
81,Gangavalli,Salem,SC,13,RAMESH. S,Independent,IND,Independent,Grapes
82,Attur,Salem,SC,1,ARTHANARI. S.K.,Indian National Congress,INC,INDIA/SPA,Hand
82,Attur,Salem,SC,2,SELLAMMAL. V.M.,Bahujan Samaj Party,BSP,Solo,Elephant
82,Attur,Salem,SC,3,MONISHA CHINNADURAI.,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
82,Attur,Salem,SC,4,JAYASANKARAN. A.P.,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
82,Attur,Salem,SC,5,SELVABHARATHI. R.,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
82,Attur,Salem,SC,6,PALANIYAMMAL. S.,Desiya Makkal Sakthi Katchi,DMSK,-,Balloon
82,Attur,Salem,SC,7,RAMESH. G.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
82,Attur,Salem,SC,8,SELVAKANNAN. L.,Independent,IND,Independent,Coat
82,Attur,Salem,SC,9,POOMALAI. C.,Independent,IND,Independent,Pressure cooker
82,Attur,Salem,SC,10,MANIKANDAN. M.,Independent,IND,Independent,Chess board
82,Attur,Salem,SC,11,MANIMARAN. A.,Independent,IND,Independent,Ring
82,Attur,Salem,SC,12,MANICKAM. K.,Independent,IND,Independent,Air conditioner
82,Attur,Salem,SC,13,RAJESHKANNAN. K.,Independent,IND,Independent,Sitar
82,Attur,Salem,SC,14,VARATHARAJ. G.,Independent,IND,Independent,Gas cylinder
82,Attur,Salem,SC,15,JAGAN. T.,Independent,IND,Independent,Bat
83,Yercaud,Salem,ST,1,P.USHARANI,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
83,Yercaud,Salem,ST,2,K.PALANISAMY,Bahujan Samaj Party,BSP,Solo,Elephant
83,Yercaud,Salem,ST,3,PALANISAMY.M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
83,Yercaud,Salem,ST,4,T.M.REVATHI,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
83,Yercaud,Salem,ST,5,C.GOPI,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)L,-,Flag with three stars
83,Yercaud,Salem,ST,6,J.LAKSHMI JANARTHANAN,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
83,Yercaud,Salem,ST,7,T.VENGATESHSAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
83,Yercaud,Salem,ST,8,N.KARTHIK,Independent,IND,Independent,Flute
83,Yercaud,Salem,ST,9,A.KALIYAPPAN,Independent,IND,Independent,Tray
83,Yercaud,Salem,ST,10,THANGADURAI.N,Independent,IND,Independent,Wallet
83,Yercaud,Salem,ST,11,K.PAZHANIVEL,Independent,IND,Independent,Belt
83,Yercaud,Salem,ST,12,N.VIJAYAKUMAR,Independent,IND,Independent,Cake
83,Yercaud,Salem,ST,13,S.VENKATESAN,Independent,IND,Independent,Diamond
84,Omalur,Salem,GEN,1,ELANGOVAN. A.R,Desiya Murpokku Dravida Kazhagam,DMDK,INDIA/SPA,Nagara
84,Omalur,Salem,GEN,2,SIVASAKTHI. M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
84,Omalur,Salem,GEN,3,MANI. R,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
84,Omalur,Salem,GEN,4,ADHIYAMAAN. R.V,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
84,Omalur,Salem,GEN,5,KRISHMOORTHY. D,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
84,Omalur,Salem,GEN,6,SURESHKUMAR. S,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
84,Omalur,Salem,GEN,7,ARULPRAKASH. T,Independent,IND,Independent,Bucket
84,Omalur,Salem,GEN,8,GOBINATHAN. R,Independent,IND,Independent,Tea filter
84,Omalur,Salem,GEN,9,SANTHALINGAM. C,Independent,IND,Independent,Colour tray & brush
84,Omalur,Salem,GEN,10,PERUMAL. S,Independent,IND,Independent,Ship
84,Omalur,Salem,GEN,11,MANI. V,Independent,IND,Independent,Coconut farm
84,Omalur,Salem,GEN,12,MANOKARAN. A,Independent,IND,Independent,Electric pole
84,Omalur,Salem,GEN,13,MAYAKKANNAN. R,Independent,IND,Independent,Truck
84,Omalur,Salem,GEN,14,MOHANRAJ. P.M,Independent,IND,Independent,Bat
84,Omalur,Salem,GEN,15,JEGANATHAN. A,Independent,IND,Independent,Battery Torch
85,Mettur,Salem,GEN,1,MIDHUN CHAKRAVARTHY.M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
85,Mettur,Salem,GEN,2,VIDHYA VEERAPPAN,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
85,Mettur,Salem,GEN,3,VENKATACHALAM.G,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
85,Mettur,Salem,GEN,4,SELVAM.K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
85,Mettur,Salem,GEN,5,PERIYAPONNU.O,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
85,Mettur,Salem,GEN,6,VELU.A,Vada Tamil Nadu Munnetra Katchi,VTMK,-,Bat
85,Mettur,Salem,GEN,7,KANNAN.M,Independent,IND,Independent,Tiller
85,Mettur,Salem,GEN,8,KANNAN.R,Independent,IND,Independent,Flute
85,Mettur,Salem,GEN,9,KRISHNAMOORTHY.P,Independent,IND,Independent,Peas
85,Mettur,Salem,GEN,10,SARAVANAKUMAR.M,Independent,IND,Independent,Diamond
85,Mettur,Salem,GEN,11,CHITHAMBARAM.A,Independent,IND,Independent,Throwing a javelin
85,Mettur,Salem,GEN,12,DURAIRAJ.V,Independent,IND,Independent,Gas cylinder
85,Mettur,Salem,GEN,13,DR.K.PADMARAJAN,Independent,IND,Independent,Tyres
85,Mettur,Salem,GEN,14,PRABAKARAN.S,Independent,IND,Independent,Coconut farm
85,Mettur,Salem,GEN,15,MURUGAN.P,Independent,IND,Independent,Bricks
85,Mettur,Salem,GEN,16,RAMKUMAR.D.M,Independent,IND,Independent,Laptop
85,Mettur,Salem,GEN,17,VENKATASALAM.G,Independent,IND,Independent,Electric pole
85,Mettur,Salem,GEN,18,JAGANATHAN.A,Independent,IND,Independent,Bucket
86,Edappadi,Salem,GEN,1,KASI. C,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
86,Edappadi,Salem,GEN,2,EDAPPADI PALANISWAMI. K,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
86,Edappadi,Salem,GEN,3,PRIYADHARSHINI. A,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
86,Edappadi,Salem,GEN,4,GOVINDARAJ.V,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
86,Edappadi,Salem,GEN,5,SURESH. L,All India Puratchi Thalaivar Makkal Munnetra Kazhagam,AIPTMK,-,Coconut farm
86,Edappadi,Salem,GEN,6,ELUMALAI. P,Independent,IND,Independent,Gas cylinder
86,Edappadi,Salem,GEN,7,IYYAPPAN PERUMAL. P,Independent,IND,Independent,Tea filter
86,Edappadi,Salem,GEN,8,KUMARESAN. M,Independent,IND,Independent,Ring
86,Edappadi,Salem,GEN,9,SAKTHIVEL. S,Independent,IND,Independent,Bucket
86,Edappadi,Salem,GEN,10,SUBRAMANI. P,Independent,IND,Independent,Battery Torch
86,Edappadi,Salem,GEN,11,THULASIMANI. P,Independent,IND,Independent,Telephone
86,Edappadi,Salem,GEN,12,PREMKUMAR. K,Independent,IND,Independent,Television
86,Edappadi,Salem,GEN,13,MURUGAN. C,Independent,IND,Independent,Bat
86,Edappadi,Salem,GEN,14,STUDENT'S FRIEND MURUGAN. M,Independent,IND,Independent,Diamond
86,Edappadi,Salem,GEN,15,RAJA. K. B.SC. B.TECH. EX.INAS,Independent,IND,Independent,Pen nib with seven rays
87,Sankari,Salem,GEN,1,SETTUMUTHU. V,Bahujan Samaj Party,BSP,Solo,Elephant
87,Sankari,Salem,GEN,2,NITHYA. A,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
87,Sankari,Salem,GEN,3,MANIKANDAN. M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
87,Sankari,Salem,GEN,4,VETRIVEL. S,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
87,Sankari,Salem,GEN,5,DR. GURUNATHAN. S,Indhu Dravida Makkal Katchi,IDMK,-,Gas cylinder
87,Sankari,Salem,GEN,6,SENTHILKUMAR. K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
87,Sankari,Salem,GEN,7,SENTHILKUMAR. R.S.,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
87,Sankari,Salem,GEN,8,SAKTHIVEL. G,Independent,IND,Independent,Grapes
87,Sankari,Salem,GEN,9,SAKTHIVEL. D,Independent,IND,Independent,Ship
87,Sankari,Salem,GEN,10,SALMAN. E,Independent,IND,Independent,Pen drive
87,Sankari,Salem,GEN,11,DURAIRAJ. C,Independent,IND,Independent,Ring
87,Sankari,Salem,GEN,12,PARAMASIVAM. R,Independent,IND,Independent,Peas
87,Sankari,Salem,GEN,13,POOVARASAN. S,Independent,IND,Independent,Batsman
87,Sankari,Salem,GEN,14,MANIKANDAN. D,Independent,IND,Independent,Gift pack
87,Sankari,Salem,GEN,15,MANIKANDAN. P,Independent,IND,Independent,Kitchen sink
87,Sankari,Salem,GEN,16,MAYILKUMAR. M,Independent,IND,Independent,Truck
87,Sankari,Salem,GEN,17,RANJITH KUMAR. V,Independent,IND,Independent,Bucket
87,Sankari,Salem,GEN,18,RAMESHKUMAR. V,Independent,IND,Independent,Almirah
87,Sankari,Salem,GEN,19,VIGNESH. A,Independent,IND,Independent,Bat
87,Sankari,Salem,GEN,20,VIJAYAKUMAR. M,Independent,IND,Independent,Brick
88,Salem (West),Salem,GEN,1,ALAGAAPURAM. R. MOHANRAJ,Desiya Murpokku Dravida Kazhagam,DMDK,INDIA/SPA,Nagara
88,Salem (West),Salem,GEN,2,GUNASEKARAN. R,Bahujan Samaj Party,BSP,Solo,Elephant
88,Salem (West),Salem,GEN,3,SURESHKUMAR. R,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
88,Salem (West),Salem,GEN,4,ARUL RAMADAS,Aanaithinthiya Jananayaka Pathukappu Kazhagam,AJPK,-,Gas cylinder
88,Salem (West),Salem,GEN,5,KARTHE. M,Pattali Makkal Katchi,PMK,NDA,Mango
88,Salem (West),Salem,GEN,6,PRABU. K,Vishwa Tamil Kazhagam,VTK,-,Ring
88,Salem (West),Salem,GEN,7,RAJ KUMAR. G,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
88,Salem (West),Salem,GEN,8,LAKSHMANAN. S,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
88,Salem (West),Salem,GEN,9,AMIRTHALINGAM. N,Independent,IND,Independent,Truck
88,Salem (West),Salem,GEN,10,ARUL. S,Independent,IND,Independent,Water tank
88,Salem (West),Salem,GEN,11,ARUL. T,Independent,IND,Independent,Letter box
88,Salem (West),Salem,GEN,12,ARUL. D,Independent,IND,Independent,Clip
88,Salem (West),Salem,GEN,13,ARUL. P,Independent,IND,Independent,Noodles bowl
88,Salem (West),Salem,GEN,14,KARTHICK. M,Independent,IND,Independent,Water melon
88,Salem (West),Salem,GEN,15,KARTHICK. R,Independent,IND,Independent,Grapes
88,Salem (West),Salem,GEN,16,KUMAR. A.P,Independent,IND,Independent,Coconut farm
88,Salem (West),Salem,GEN,17,CHANDRASEKARAN. G,Independent,IND,Independent,Tiller
88,Salem (West),Salem,GEN,18,SELVAM. R,Independent,IND,Independent,Batsman
88,Salem (West),Salem,GEN,19,DHANAPAL,Independent,IND,Independent,Carpet
88,Salem (West),Salem,GEN,20,THIYAGARAJAN. M,Independent,IND,Independent,Chappals
88,Salem (West),Salem,GEN,21,BHARATH. S,Independent,IND,Independent,Pestle and mortar
88,Salem (West),Salem,GEN,22,BHARANITHARAN. D.K,Independent,IND,Independent,Ship
88,Salem (West),Salem,GEN,23,PANNEERSELVAM. P,Independent,IND,Independent,Scissors
88,Salem (West),Salem,GEN,24,ER PRABAKARAN. S,Independent,IND,Independent,Jackfruit
88,Salem (West),Salem,GEN,25,PERUMAL. A,Independent,IND,Independent,Baby walker
88,Salem (West),Salem,GEN,26,MANOHAR. C,Independent,IND,Independent,Television
88,Salem (West),Salem,GEN,27,MOHAN RAJ. R,Independent,IND,Independent,Gift pack
88,Salem (West),Salem,GEN,28,RADHAKRISHNAN. R,Independent,IND,Independent,Diamond
88,Salem (West),Salem,GEN,29,VIJAYAKUMAR. S,Independent,IND,Independent,Flute
88,Salem (West),Salem,GEN,30,VELMANIKANDAN. S,Independent,IND,Independent,Pressure cooker
88,Salem (West),Salem,GEN,31,SRISABARINATHAN,Independent,IND,Independent,Petrol pump
89,Salem (North),Salem,GEN,1,RAJENDRAN. R,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
89,Salem (North),Salem,GEN,2,GUNASEELA. M,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
89,Salem (North),Salem,GEN,3,SADHASIVAM. S,Pattali Makkal Katchi,PMK,NDA,Mango
89,Salem (North),Salem,GEN,4,SIVAKUMAR. K,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
89,Salem (North),Salem,GEN,5,MOHANRAJ. S,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
89,Salem (North),Salem,GEN,6,JOTHILAKSHMI. R. S,Vishwa Tamil Kazhagam,VTK,-,Ring
89,Salem (North),Salem,GEN,7,SABAREESAN. D,Independent,IND,Independent,Diamond
89,Salem (North),Salem,GEN,8,PALANISAMY. R,Independent,IND,Independent,Table
89,Salem (North),Salem,GEN,9,PRAVINA. G,Independent,IND,Independent,CCTV Camera
89,Salem (North),Salem,GEN,10,MANIVANNAN. S,Independent,IND,Independent,Balloon
89,Salem (North),Salem,GEN,11,MAHABUB JOHN. K,Independent,IND,Independent,Mike
89,Salem (North),Salem,GEN,12,RAJASEKAR. S,Independent,IND,Independent,Bricks
89,Salem (North),Salem,GEN,13,RAJA. A,Independent,IND,Independent,Bucket
89,Salem (North),Salem,GEN,14,RAJENDRAN. A,Independent,IND,Independent,Tube light
90,Salem (South),Salem,GEN,1,SOFIA. S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
90,Salem (South),Salem,GEN,2,LOGANATHAN. M,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
90,Salem (South),Salem,GEN,3,VINOTH. J,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
90,Salem (South),Salem,GEN,4,BAS MADHESWARAN,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
90,Salem (South),Salem,GEN,5,VIJAY TAMILAN PARTHIBAN. A,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
90,Salem (South),Salem,GEN,6,AMBEDKAR. C,Independent,IND,Independent,Ship
90,Salem (South),Salem,GEN,7,SANTHOSH. S,Independent,IND,Independent,Frying pan
90,Salem (South),Salem,GEN,8,SUNDARAM. R,Independent,IND,Independent,Gas cylinder
90,Salem (South),Salem,GEN,9,SUMATHI. P,Independent,IND,Independent,Air conditioner
90,Salem (South),Salem,GEN,10,PADMANAPAN. M,Independent,IND,Independent,Gas Stove
90,Salem (South),Salem,GEN,11,PALANIAPPAN. M,Independent,IND,Independent,Diamond
90,Salem (South),Salem,GEN,12,PARTHIBAN. A,Independent,IND,Independent,Cake
90,Salem (South),Salem,GEN,13,PARTHIBAN. V,Independent,IND,Independent,Belt
90,Salem (South),Salem,GEN,14,PRAVEEN KUMAR. M,Independent,IND,Independent,Chappals
90,Salem (South),Salem,GEN,15,MAYAKANNAN. N,Independent,IND,Independent,Balloon
90,Salem (South),Salem,GEN,16,LOGANATHAN. M,Independent,IND,Independent,Road roller
90,Salem (South),Salem,GEN,17,LOGANATHAN. M,Independent,IND,Independent,Bucket
90,Salem (South),Salem,GEN,18,VARATHARAJAN. S.P,Independent,IND,Independent,Batsman
90,Salem (South),Salem,GEN,19,JAYARAJ. S,Independent,IND,Independent,Window
91,Veerapandi,Salem,GEN,1,THARUN. A.K,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
91,Veerapandi,Salem,GEN,2,RAJESHKUMAR. S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
91,Veerapandi,Salem,GEN,3,SRI BALAJI SUGUMAR. S,All India Anna Dravida Munnetra Kazhagam,AIADMK,NDA,Two leaves
91,Veerapandi,Salem,GEN,4,ANBAZHAGAN. P,Communist Party of India (Marxist-Leninist) (Liberation),CPI(ML)L,-,Flag with three stars
91,Veerapandi,Salem,GEN,5,SAKTHIVEL. M,Naadaalum Makkal Katchi,NMK,-,Pen nib with seven rays
91,Veerapandi,Salem,GEN,6,PALANIVEL. M.S,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
91,Veerapandi,Salem,GEN,7,BRAMAMOORTHI. M,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
91,Veerapandi,Salem,GEN,8,INDRAJITH GUPTHA. G,Independent,IND,Independent,CCTV Camera
91,Veerapandi,Salem,GEN,9,KAVITHA. M.P,Independent,IND,Independent,Stethoscope
91,Veerapandi,Salem,GEN,10,KARTHI. R,Independent,IND,Independent,Tiller
91,Veerapandi,Salem,GEN,11,GOPI. R,Independent,IND,Independent,T.V. Remote
91,Veerapandi,Salem,GEN,12,GOPINATH. B,Independent,IND,Independent,Ship
91,Veerapandi,Salem,GEN,13,SENTHILKUMAR. M,Independent,IND,Independent,Diamond
91,Veerapandi,Salem,GEN,14,TAMILARASAN. D,Independent,IND,Independent,Belt
91,Veerapandi,Salem,GEN,15,DEVENDHIRAPRABU. M,Independent,IND,Independent,Batsman
91,Veerapandi,Salem,GEN,16,PALANISAMY. P,Independent,IND,Independent,Gas cylinder
91,Veerapandi,Salem,GEN,17,PRABHU. V,Independent,IND,Independent,Computer mouse
91,Veerapandi,Salem,GEN,18,RANGANATHAN. D,Independent,IND,Independent,Calculator
91,Veerapandi,Salem,GEN,19,VAIDESSWARA PRASAD. N,Independent,IND,Independent,Scissors
91,Veerapandi,Salem,GEN,20,JAYAVEL. M,Independent,IND,Independent,Gramophone
92,Rasipuram,Namakkal,SC,1,PREMKUMAR S D,Bharatiya Janata Party,BJP,NDA,Lotus
92,Rasipuram,Namakkal,SC,2,SASIKALA S,Naam Tamilar Katchi,NTK,Solo,Farmer Carrying Plough
92,Rasipuram,Namakkal,SC,3,MATHIVENTHAN M DR,Dravida Munnetra Kazhagam,DMK,INDIA/SPA,Rising sun
92,Rasipuram,Namakkal,SC,4,ARULKUMAR P,Ganasangam Party of India,GPI,-,Lady finger
92,Rasipuram,Namakkal,SC,5,ARULRAJU G,Anaithinthiya Anna Dravida Makkal Seyal katchi,AADMSK,-,Telephone
92,Rasipuram,Namakkal,SC,6,KRISHNAMOORTHY P,Tamizhaga Vaazhvurimai Katchi,TVaK,-,Camera
92,Rasipuram,Namakkal,SC,7,MUNIYAPPAN M,Puthiya Tamilagam,PT,-,Hand cart
92,Rasipuram,Namakkal,SC,8,RAMADASS D,Samaniya Makkal Nala Katchi,SMNK,-,Bucket
92,Rasipuram,Namakkal,SC,9,LOGESH TAMILSELVAN D,Tamilaga Vettri Kazhagam,TVK,Solo,Whistle
92,Rasipuram,Namakkal,SC,10,AMPULIMADHAN M,Independent,IND,Independent,Television
